Location,meter_uid,utility,utility_service_id,utility_service_address,utility_meter_number,utility_tariff_name,bill_start_date,bill_end_date,bill_days,bill_statement_date,bill_total_kWh,bill_total,source,updated,bill_volume,bill_total_unit
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HB6,3/10/2020,3/19/2020,9,,"1,500",256.61,,,1500,kwh
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,3/11/2021,4/12/2021,32,,,298.69,,,216,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,2/9/2021,3/11/2021,30,,,367.82,,,247,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,1/9/2021,2/9/2021,31,,,268.52,,,168,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,12/9/2020,1/9/2021,31,,,182.44,,,107,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,11/9/2020,12/9/2020,30,,,147.37,,,84,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,10/9/2020,11/9/2020,31,,,48.35,,,15,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,9/9/2020,10/9/2020,30,,,37.12,,,7,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,8/10/2020,9/9/2020,30,,,34.27,,,5,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,7/9/2020,8/10/2020,32,,,34.77,,,4,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,6/10/2020,7/9/2020,29,,,33.96,,,6,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,5/11/2020,6/10/2020,30,,,40.07,,,11,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,4/10/2020,5/11/2020,31,,,58.63,,,28,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,3/11/2020,4/10/2020,30,,,235.05,,,171,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,2/10/2020,3/11/2020,30,,,172.39,,,110,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,1/9/2020,2/10/2020,32,,,873.72,,,637,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,12/10/2019,1/9/2020,30,,,957.98,,,738,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,11/8/2019,12/10/2019,32,,,286.41,,,228,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,10/9/2019,11/8/2019,30,,,47.41,,,38,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,9/11/2019,10/9/2019,28,,,14.32,,,7,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,8/12/2019,9/11/2019,30,,,13.03,,,5,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,7/11/2019,8/12/2019,32,,,13.72,,,5,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,6/11/2019,7/11/2019,30,,,14.9,,,7,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,5/10/2019,6/11/2019,32,,,8.66,,,0,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,4/11/2019,5/10/2019,29,,,7.84,,,0,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,3/12/2019,4/11/2019,30,,,8.12,,,0,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,2/8/2019,3/12/2019,32,,,8.66,,,0,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,1/9/2019,2/8/2019,30,,,8.11,,,0,therms
Hillcrest ES,,GAS,,"30 MARGUERITE DR, OAKLAND",60901857,GNR1,12/10/2018,1/9/2019,30,,,8.11,,,0,therms
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HA10SX,2/9/2020,3/10/2020,30,,"6,299",976.33,,,6299,kwh
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HA10SX,1/8/2020,2/9/2020,32,,"7,449",1145.15,,,7449,kwh
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HA10SX,12/9/2019,1/8/2020,30,,"5,481",928.34,,,5481,kwh
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HA10SX,11/7/2019,12/9/2019,32,,"5,860",931.22,,,5860,kwh
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HA10SX,10/9/2019,11/7/2019,29,,"5,412",981.68,,,5412,kwh
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HA10SX,9/10/2019,10/9/2019,29,,"5,953",1045.01,,,5953,kwh
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HA10SX,8/11/2019,9/10/2019,30,,"5,808",1009.78,,,5808,kwh
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HA10SX,7/10/2019,8/11/2019,32,,"3,416",617,,,3416,kwh
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HA10SX,6/10/2019,7/10/2019,30,,"3,342",645.31,,,3342,kwh
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HA10SX,5/9/2019,6/10/2019,32,,"6,024",1050.1,,,6024,kwh
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HA10SX,4/10/2019,5/9/2019,29,,"5,858",917,,,5858,kwh
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HA10SX,3/11/2019,4/10/2019,30,,"5,845",874.28,,,5845,kwh
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HA10SX,2/7/2019,3/11/2019,32,,"7,128",1012.23,,,7128,kwh
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HA10SX,1/8/2019,2/7/2019,30,,"7,746",1111.24,,,7746,kwh
Hillcrest ES,,ELEC,,"30 MARGUERITE DR, OAKLAND",1009505629,HA10SX,12/9/2018,1/8/2019,30,,"5,513",845.22,,,5513,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,1/9/2021,2/9/2021,31,,"1,760",314.51,,,1760,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,12/9/2020,1/9/2021,31,,"1,600",271.83,,,1600,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,11/9/2020,12/9/2020,30,,"1,600",265.34,,,1600,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,10/9/2020,11/9/2020,31,,"2,320",414.2,,,2320,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,9/9/2020,10/9/2020,30,,"2,400",440.82,,,2400,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,8/10/2020,9/9/2020,30,,"2,400",440.31,,,2400,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,7/9/2020,8/10/2020,32,,"2,720",498.35,,,2720,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,6/10/2020,7/9/2020,29,,"2,320",425.63,,,2320,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,5/11/2020,6/10/2020,30,,"2,240",411.61,,,2240,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,4/10/2020,5/11/2020,31,,"1,760",312.58,,,1760,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,3/11/2020,4/10/2020,30,,"1,600",265.97,,,1600,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,2/10/2020,3/11/2020,30,,"1,600",265.94,,,1600,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,1/9/2020,2/10/2020,32,,"1,760",292.2,,,1760,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,12/10/2019,1/9/2020,30,,"1,600",260.83,,,1600,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,11/8/2019,12/10/2019,32,,"1,760",284.11,,,1760,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,10/10/2019,11/8/2019,29,,"2,160",381.97,,,2160,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,9/11/2019,10/10/2019,29,,"2,400",430.43,,,2400,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,8/12/2019,9/11/2019,30,,"2,400",426.31,,,2400,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,7/11/2019,8/12/2019,32,,"2,720",482.44,,,2720,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,6/11/2019,7/11/2019,30,,"2,320",413.5,,,2320,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,5/10/2019,6/11/2019,32,,"2,480",442.66,,,2480,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,4/10/2019,5/10/2019,30,,"1,760",288.28,,,1760,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,3/12/2019,4/10/2019,29,,"1,600",249.74,,,1600,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,2/8/2019,3/12/2019,32,,"1,760",270.25,,,1760,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,1/9/2019,2/8/2019,30,,"1,600",243.54,,,1600,kwh
Piedmont CDC,,ELEC,,"80 ECHO AVE, OAKLAND",88047R,A1,12/10/2018,1/9/2019,30,,"1,600",246.71,,,1600,kwh
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,3/11/2021,4/12/2021,32,,,8.66,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,2/9/2021,3/11/2021,30,,,8.12,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,1/8/2021,2/9/2021,32,,,8.65,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,12/9/2020,1/8/2021,30,,,8.11,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,11/9/2020,12/9/2020,30,,,8.11,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,10/9/2020,11/9/2020,31,,,8.38,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,9/9/2020,10/9/2020,30,,,8.11,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,8/10/2020,9/9/2020,30,,,8.11,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,7/9/2020,8/10/2020,32,,,8.65,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,6/10/2020,7/9/2020,29,,,7.84,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,5/11/2020,6/10/2020,30,,,8.72,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,4/10/2020,5/11/2020,31,,,9.02,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,3/11/2020,4/10/2020,30,,,8.72,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,2/10/2020,3/11/2020,30,,,8.73,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,1/9/2020,2/10/2020,32,,,9.3,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,12/10/2019,1/9/2020,30,,,8.72,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,11/8/2019,12/10/2019,32,,,9.3,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,10/10/2019,11/8/2019,29,,,8.43,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,8/10/2019,10/10/2019,61,,,17.73,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,7/12/2019,8/10/2019,29,,,8.43,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,6/11/2019,7/12/2019,31,,,9.02,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,5/10/2019,6/11/2019,32,,,9.31,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,4/11/2019,5/10/2019,29,,,8.43,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,3/12/2019,4/11/2019,30,,,8.73,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,2/7/2019,3/12/2019,33,,,9.6,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,1/8/2019,2/7/2019,30,,,8.72,,,0,therms
Piedmont CDC,,GAS,,"80 ECHO AVE, OAKLAND",54053109,GNR1,12/10/2018,1/8/2019,29,,,8.43,,,0,therms
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HB6,3/29/2021,4/28/2021,30,,"1,946",391.35,,,1946,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HB6,2/28/2021,3/29/2021,29,,"1,709",345.87,,,1709,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HB6,1/27/2021,2/28/2021,32,,"1,865",358.02,,,1865,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HB6,12/28/2020,1/27/2021,30,,"1,758",335.14,,,1758,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HB6,11/29/2020,12/28/2020,29,,"1,760",313.9,,,1760,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HB6,10/27/2020,11/29/2020,33,,"1,995",355.95,,,1995,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HB6,9/27/2020,10/27/2020,30,,"1,904",340.27,,,1904,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HB6,8/26/2020,9/27/2020,32,,"2,004",374.11,,,2004,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HB6,7/27/2020,8/26/2020,30,,"1,890",352.76,,,1890,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HB6,6/28/2020,7/27/2020,29,,"1,710",320.33,,,1710,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HB6,5/28/2020,6/28/2020,31,,"1,800",361.2,,,1800,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HB6,4/28/2020,5/28/2020,30,,"1,849",351.36,,,1849,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HB6,3/29/2020,4/28/2020,30,,"1,778",320.25,,,1778,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HB6,2/27/2020,3/29/2020,31,,"2,186",388.36,,,2186,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HA1X,1/28/2020,2/27/2020,30,,"2,299",393.44,,,2299,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HA1X,12/29/2019,1/28/2020,30,,"2,247",384.56,,,2247,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HA1X,11/26/2019,12/29/2019,33,,"2,502",416.95,,,2502,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HA1X,10/28/2019,11/26/2019,29,,"2,279",384.62,,,2279,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HA1X,9/29/2019,10/28/2019,29,,"2,549",475.37,,,2549,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HA1X,8/28/2019,9/29/2019,32,,"3,054",551.61,,,3054,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HA1X,7/29/2019,8/28/2019,30,,"2,502",454.52,,,2502,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HA1X,6/27/2019,7/29/2019,32,,"1,723",321.16,,,1723,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HA1X,5/29/2019,6/27/2019,29,,"1,699",316.09,,,1699,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HA1X,4/29/2019,5/29/2019,30,,"2,231",407.28,,,2231,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HA1X,3/28/2019,4/29/2019,32,,"2,454",389.89,,,2454,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HA1X,2/27/2019,3/28/2019,29,,"2,227",353.58,,,2227,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HA1X,1/28/2019,2/27/2019,30,,"2,332",360.66,,,2332,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541235,HA1X,12/27/2018,1/28/2019,32,,"2,342",364.24,,,2342,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541238,HB6,3/29/2021,4/28/2021,30,,"4,302",835.1,,,4302,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541238,HB6,2/28/2021,3/29/2021,29,,"3,281",641.95,,,3281,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541238,HB6,1/27/2021,2/28/2021,32,,"3,682",680.98,,,3682,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541238,HB6,12/28/2020,1/27/2021,30,,"3,695",677.21,,,3695,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541238,HB6,11/29/2020,12/28/2020,29,,"3,634",622.97,,,3634,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541238,HB6,10/27/2020,11/29/2020,33,,"4,038",692.86,,,4038,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541238,HB6,9/27/2020,10/27/2020,30,,"4,136",710.4,,,4136,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541238,HB6,8/26/2020,9/27/2020,32,,"4,560",814.81,,,4560,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541238,HB6,7/27/2020,8/26/2020,30,,"4,325",770.59,,,4325,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541238,HB6,6/28/2020,7/27/2020,29,,"3,689",664.01,,,3689,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541238,HB6,5/28/2020,6/28/2020,31,,"4,141",794.02,,,4141,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541238,HB6,4/28/2020,5/28/2020,30,,"3,870",706.58,,,3870,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541238,HB6,3/29/2020,4/28/2020,30,,"3,749",645.91,,,3749,kwh
Lincoln ES,,ELEC,,"225 11TH ST, OAKLAND",1009541238,HB6,2/27/2020,3/29/2020,31,,"5,164",880.49,,,5164,kwh
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,3/10/2021,4/9/2021,30,,,171.44,,,117,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,2/8/2021,3/10/2021,30,,,223.74,,,146,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,1/8/2021,2/8/2021,31,,,246.56,,,162,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,12/8/2020,1/8/2021,31,,,264.72,,,174,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,11/6/2020,12/8/2020,32,,,273.69,,,182,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,10/8/2020,11/6/2020,29,,,52.06,,,30,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,9/8/2020,10/8/2020,30,,,32.6,,,14,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,8/7/2020,9/8/2020,32,,,30.12,,,12,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,7/8/2020,8/7/2020,30,,,29.29,,,13,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,6/9/2020,7/8/2020,29,,,27.67,,,12,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,5/8/2020,6/9/2020,32,,,44.54,,,24,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,4/9/2020,5/8/2020,29,,,69.57,,,48,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,3/10/2020,4/9/2020,30,,,214.73,,,152,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,2/7/2020,3/10/2020,32,,,249.26,,,165,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,1/8/2020,2/7/2020,30,,,563.29,,,385,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,12/9/2019,1/8/2020,30,,,428.89,,,306,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,11/7/2019,12/9/2019,32,,,224.32,,,163,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,10/9/2019,11/7/2019,29,,,48.27,,,29,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,9/10/2019,10/9/2019,29,,,28.65,,,12,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,8/9/2019,9/10/2019,32,,,25.29,,,7,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,7/10/2019,8/9/2019,30,,,27.65,,,10,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,6/10/2019,7/10/2019,30,,,25.09,,,8,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,5/9/2019,6/10/2019,32,,,47.35,,,29,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,4/9/2019,5/9/2019,30,,,53.86,,,34,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,3/11/2019,4/9/2019,29,,,133.42,,,93,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,2/7/2019,3/11/2019,32,,,484.55,,,340,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,1/8/2019,2/7/2019,30,,,377.85,,,262,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",60679169,GNR1,12/7/2018,1/8/2019,32,,,336.7,,,240,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,2/5/2021,3/9/2021,32,,,524.89,,,347,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,1/7/2021,2/5/2021,29,,,1030.55,,,705,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,12/7/2020,1/7/2021,31,,,595.41,,,396,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,11/5/2020,12/7/2020,32,,,398.93,,,261,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,10/6/2020,11/5/2020,30,,,214.56,,,152,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,9/4/2020,10/6/2020,32,,,227.34,,,162,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,8/6/2020,9/4/2020,29,,,127.07,,,90,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,7/7/2020,8/6/2020,30,,,128.39,,,95,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,6/8/2020,7/7/2020,29,,,121.85,,,90,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,5/7/2020,6/8/2020,32,,,135.19,,,101,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,4/7/2020,5/7/2020,30,,,128.27,,,96,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,3/9/2020,4/7/2020,29,,,324.14,,,241,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,2/5/2020,3/9/2020,33,,,502.89,,,360,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,1/7/2020,2/5/2020,29,,,961.9,,,705,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,12/7/2019,1/7/2020,31,,,527.95,,,398,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,11/6/2019,12/7/2019,31,,,327.41,,,253,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,10/9/2019,11/6/2019,28,,,174.35,,,144,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,9/9/2019,10/9/2019,30,,,175.89,,,153,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,8/7/2019,9/9/2019,33,,,173.18,,,144,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,7/9/2019,8/7/2019,29,,,89.46,,,61,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,6/7/2019,7/9/2019,32,,,162.26,,,137,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,5/8/2019,6/7/2019,30,,,250.48,,,234,therms
Lincoln ES,,GAS,,"225 11TH ST, OAKLAND",61465721,GNR1,4/8/2019,5/8/2019,30,,,226.54,,,194,therms
